好	3.963631879296692	1443407
清真	3.746684350132626	754
細細	3.9789473684210526	12350
確實	3.8981350885441155	6381
貴	3.810881792913265	45691
香脆	4.034408240015717	35631
容易	4.004316039813265	11353
少	3.8882100298648687	270552
敏捷	3.7611940298507465	67
香	4.023407027426147	488913
濃	4.042915950687073	186807
旺	3.9235557768924303	20080
有名	3.910301331464611	2854
連	3.878397743047781	44662
夠貴	4.0	20
濃郁	4.090918079794334	40454
脆脆	4.0518109626186325	10326
厚厚	3.995202878273036	5003
不愧	4.105911330049261	812
暖	3.9366647575410463	20952
鮮嫩	4.183871587850827	10404
好重	3.9982358528972726	7369
飽	3.9864352944604713	68634
整潔	3.990508096035734	1791
光猛	3.974660633484163	2210
最低	3.6556639159789945	1333
茂	3.76808721506442	1009
方便	4.0179662421041735	19314
大	3.957235351950798	505511
熱吃	3.9685610640870617	827
一涼	3.5964912280701755	57
很熱	3.9411764705882355	1190
很重	3.9599402092675637	3345
軟硬	4.015253403313105	6097
嫩	4.098193746852329	73467
薄	3.944499681325685	78450
易	4.002963194011229	32060
完美	4.210022382491918	8042
最好	3.8740338688666958	23030
不錯	3.8431159838430466	86650
辣	3.9378041458304467	238167
很辣	3.918669131238447	1082
稀	3.664093959731544	5960
痛快	3.9408695652173913	575
差	3.4740033403529154	55084
親切	4.142692750287687	4345
快	3.859462495250995	60539
偏	3.7401219512195123	32800
一般	3.6385347095729608	54351
明顯	3.6731202758254873	7541
難	3.756692886220934	57972
迅速	3.945326278659612	567
熱	3.88417241733659	126507
落單	3.560895325872284	9114
酥	3.9481927286805334	28413
重	3.942780772889956	88292
誠惠	3.0	20
挺貴	3.65	60
饞	3.9545454545454546	572
詳細	4.044624746450304	986
齊	3.9996051280701295	37987
重要	3.9477409770165166	11443
專貴	3.25	20
韌	3.937190929924014	33164
準	3.8911339674904983	46571
厚	3.9729984747822042	77366
滿	4.042308665579486	142264
很大	3.979253112033195	8435
脆	4.019443209869932	186749
豐美	4.081967213114754	61
濃厚	4.071592775041051	6090
